model3, CAISO_NP15_2019, 1.0412588834762573, 9.750712736447651, 10.791971619923908
model4, CAISO_NP15_2019, 0.287001113096873, 5.834771116574605, 6.121772229671478
model5, CAISO_NP15_2019, 1.7866791049639383, 10.423102533817291, 12.20978163878123
model6, CAISO_NP15_2019, 0.27201728026072186, 1.9597601493199666, 2.2317774295806885
model3, CAISO_NP15_2022, 0.771016252040863, 8.164850485324859, 8.935866737365721
model4, CAISO_NP15_2022, 0.4186637838681539, 4.664153134822845, 5.082816918690999
model5, CAISO_NP15_2022, 15.95185718536377, 15.608931410312653, 31.56078859567642
model6, CAISO_NP15_2022, 0.34013681411743163, 1.7615055044492085, 2.10164231856664
model3, CAISO_ZP26_2019, 1.0839173674583436, 9.798485247294108, 10.882402614752452
model4, CAISO_ZP26_2019, 0.2991526524225871, 5.870280683040619, 6.169433335463206
model5, CAISO_ZP26_2019, 1.343437918027242, 10.694132030010223, 12.037569948037465
model6, CAISO_ZP26_2019, 0.27862418492635094, 2.1428603808085125, 2.4214845657348634
model3, CAISO_ZP26_2022, 0.8421571493148804, 8.423955682913462, 9.266112832228343
model4, CAISO_ZP26_2022, 0.419035001595815, 4.929483715693156, 5.348518717288971
model5, CAISO_ZP26_2022, 11.111322315533956, 13.798320138454438, 24.909642453988393
model6, CAISO_ZP26_2022, 0.339316197236379, 1.9084334015846252, 2.247749598821004
model3, CAISO_SP15_2019, 0.9940648476282755, 9.596493430932362, 10.590558278560637
model4, CAISO_SP15_2019, 0.3019534667332967, 5.82462111711502, 6.126574583848317
model5, CAISO_SP15_2019, 1.1864800373713176, 10.240281299750011, 11.426761337121329
model6, CAISO_SP15_2019, 0.2988194187482198, 2.093485967318217, 2.392305386066437
model3, CAISO_SP15_2022, 0.8175452828407288, 8.102196431159973, 8.919741714000702
model4, CAISO_SP15_2022, 0.40527536869049074, 4.706268266836802, 5.111543635527293
model5, CAISO_SP15_2022, 1.0371366341908772, 15.08989863395691, 16.127035268147786
model6, CAISO_SP15_2022, 0.35684820016225177, 2.03691029548645, 2.393758495648702
model3, ERCOT_NORTH_2019, 1.0522096355756123, 9.948391366004945, 11.000601001580558
model4, ERCOT_NORTH_2019, 0.24174638589223227, 6.108552265167236, 6.350298651059468
model5, ERCOT_NORTH_2019, 1.7950435837109884, 7.037873049577077, 8.832916633288065
model6, ERCOT_NORTH_2019, 0.2259509523709615, 1.3044448614120483, 1.5303958137830098
model3, ERCOT_NORTH_2022, 0.9423037489255269, 11.541326514879863, 12.48363026380539
model4, ERCOT_NORTH_2022, 0.3930202960968018, 5.288498651981354, 5.681518948078156
model5, ERCOT_NORTH_2022, 1.049247932434082, 24.13429741462072, 25.1835453470548
model6, ERCOT_NORTH_2022, 0.3198856711387634, 1.6524274508158365, 1.9723131219546
model3, ERCOT_SOUTH_2019, 1.0748199820518494, 4.085615050792694, 5.160435032844544
model4, ERCOT_SOUTH_2019, 0.2381293495496114, 5.782829364140828, 6.0209587136904394
model5, ERCOT_SOUTH_2019, 1.8139400839805604, 7.65863033135732, 9.47257041533788
model6, ERCOT_SOUTH_2019, 0.22064110040664672, 1.2992974519729614, 1.519938552379608
model3, ERCOT_SOUTH_2022, 0.9822206179300944, 11.052237252394358, 12.034457870324452
model4, ERCOT_SOUTH_2022, 0.37813151677449547, 5.244850500424703, 5.622982017199199
model5, ERCOT_SOUTH_2022, 1.7266454855600992, 33.181081334749855, 34.90772682030995
model6, ERCOT_SOUTH_2022, 0.2902505318323771, 1.4417606830596923, 1.7320112148920694
model3, ERCOT_WEST_2019, 1.0157883365948994, 10.329190520445506, 11.344978857040406
model4, ERCOT_WEST_2019, 0.2422622521718343, 5.980467398961385, 6.2227296511332195
model5, ERCOT_WEST_2019, 1.8883320848147074, 5.002721170584361, 6.891053255399068
model6, ERCOT_WEST_2019, 0.2255611499150594, 1.146114699045817, 1.3716758489608765
model3, ERCOT_WEST_2022, 1.0175846338272094, 11.037767136096955, 12.055351769924163
model4, ERCOT_WEST_2022, 0.3452485680580139, 5.094128247102102, 5.439376815160116
model5, ERCOT_WEST_2022, 1.10927255153656, 18.939424602190652, 20.04869715372721
model6, ERCOT_WEST_2022, 0.27810586293538414, 1.494826567173004, 1.7729324301083882
model3, ERCOT_HOUSTON_2019, 1.0474251468976339, 6.806197683016459, 7.8536228299140936
model4, ERCOT_HOUSTON_2019, 0.24001503388086956, 5.81604779958725, 6.056062833468119
model5, ERCOT_HOUSTON_2019, 1.6194025516510009, 10.042921964327494, 11.662324515978495
model6, ERCOT_HOUSTON_2019, 0.22453688383102416, 1.378526798884074, 1.6030636827150981
model3, ERCOT_HOUSTON_2022, 0.9204624652862549, 10.815226169427236, 11.73568863471349
model4, ERCOT_HOUSTON_2022, 0.37100499868392944, 5.353725636005402, 5.724730634689331
model5, ERCOT_HOUSTON_2022, 1.5489406665166219, 21.668753882249195, 23.217694548765817
model6, ERCOT_HOUSTON_2022, 0.2798565665880839, 1.5528653144836426, 1.8327218810717265
model3, ISO_NE_2019, 1.2539350310961406, 17.00638664960861, 18.260321680704752
model4, ISO_NE_2019, 0.29367796579996747, 6.154033366839091, 6.4477113326390585
model5, ISO_NE_2019, 1.5687815507253011, 10.975745447476704, 12.544526998202006
model6, ISO_NE_2019, 0.24082762002944946, 1.4021675030390421, 1.6429951230684916
model3, ISO_NE_2022, 0.9698508501052856, 3.3274067481358847, 4.2972575982411705
model4, ISO_NE_2022, 0.5596577048301696, 5.588474098841349, 6.148131803671519
model5, ISO_NE_2022, 2.5189592838287354, 15.455201665560404, 17.974160949389137
model6, ISO_NE_2022, 0.3814846038818359, 1.1995238304138183, 1.5810084342956543
model4, NYISO_2019, 0.23159687916437785, 6.552505938212077, 6.784102817376454
model5, NYISO_2019, 10.032084862391153, 10.138312383492787, 20.17039724588394
model6, NYISO_2019, 0.1712847391764323, 1.1735569834709167, 1.344841722647349
