,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off,start_cost,stop_cost
0,89.85,-13351.241900981255,-139.1597779405625,1.0,2.26,2.0,-12503.50604795954,12503.50604795954,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
1,89.85,-13351.241900981255,-139.1597779405625,1.0,2.26,2.0,-12503.50604795954,12503.50604795954,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
2,89.85,-13351.241900981255,-139.1597779405625,1.0,2.26,2.0,-12503.50604795954,12503.50604795954,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
3,89.84,-13349.85030320185,-139.1597779405625,1.0,2.26,2.0,-12502.114450180135,12502.114450180135,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
4,89.81,-13345.675509863633,-139.1597779405625,1.0,2.26,2.0,-12497.939656841918,12497.939656841918,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
5,89.01,-13234.347687511183,-139.1597779405625,1.0,2.26,2.0,-12386.611834489468,12386.611834489468,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
6,88.75,-13198.166145246638,-139.1597779405625,1.0,2.26,2.0,-12350.43029222492,12350.43029222492,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
7,88.74,-13196.77454746723,-139.1597779405625,1.0,2.26,2.0,-12349.038694445515,12349.038694445515,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
8,89.06,-13241.30567640821,-139.1597779405625,1.0,2.26,2.0,-12393.569823386495,12393.569823386495,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
9,89.28,-13271.920827555135,-139.1597779405625,1.0,2.26,2.0,-12424.18497453342,12424.18497453342,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
10,88.26,-13129.977854055762,-139.1597779405625,1.0,2.26,2.0,-12282.242001034047,12282.242001034047,0.0,2.0,381.0691863550488,7666.666666666666,0,1,0,0,0,0
11,0.06,28159.563327017655,-719.926451735275,5.0,2.26,2.0,-43.1955871041165,43.1955871041165,0.0,10.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
12,0.0,28202.758914121772,-719.926451735275,5.0,2.26,2.0,-0.0,0.0,0.0,10.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
13,0.06,28159.563327017655,-719.926451735275,5.0,2.26,2.0,-43.1955871041165,43.1955871041165,0.0,10.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
14,0.06,28159.563327017655,-719.926451735275,5.0,2.26,2.0,-43.1955871041165,43.1955871041165,0.0,10.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
15,0.06,28159.563327017655,-719.926451735275,5.0,2.26,2.0,-43.1955871041165,43.1955871041165,0.0,10.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
16,0.06,28159.563327017655,-719.926451735275,5.0,2.26,2.0,-43.1955871041165,43.1955871041165,0.0,10.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
17,0.06,28159.563327017655,-719.926451735275,5.0,2.26,2.0,-43.1955871041165,43.1955871041165,0.0,10.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
